TV,Radio,Social.Media,Influencer,Sales
21,13.85032361,2.900443085,Nano,250.9826732
62,24.34518879,5.151483172,Mega,401.9657021
25,15.02863648,1.608618992,Micro,352.5281188
100,32.920194,9.904286084,Macro,538.4458189
62,22.51118185,5.611983098,Mega,440.0705393
85,31.86497083,5.081795137,Macro,503.9689021
93,31.41990627,6.764271255,Macro,607.3276218
81,27.01392648,4.050401703,Micro,344.9152026
31,17.93169575,6.166019182,Micro,304.6366054
76,31.20750747,4.292261144,Mega,415.6215252
43,9.644227993,1.805611694,Micro,375.2858935
80,24.53154648,5.517524789,Macro,504.2496696
50,13.42866192,2.739675375,Micro,357.0602031
40,22.15892791,1.900721502,Micro,307.3376489
23,6.115897898,2.00102528,Nano,216.4797768
85,18.80897495,5.653697173,Macro,541.5226355
60,15.52766221,2.055274228,Mega,450.9040007
40,19.51414899,4.048576792,Nano,266.6293023
14,5.736636694,1.232054121,Nano,274.00545
67,22.27987654,2.004705935,Macro,530.2000239
33,10.17684557,1.872567716,Micro,308.7087965
62,13.68365047,2.722705333,Mega,459.4551326
20,3.594371591,0.189194993,Nano,271.3856034
71,30.93431708,4.066906068,Mega,389.5087261
39,13.60979845,4.812459429,Mega,393.430707
46,9.84754116,2.944586242,Micro,348.7329094
42,20.92321366,3.35024021,Micro,316.7961027
43,15.51307679,1.626380158,Mega,382.4761849
43,13.70486746,2.218968013,Nano,266.4228777
40,13.84088825,4.726136465,Micro,338.0690967
35,7.881705224,1.73269323,Nano,284.4613183
21,2.535155143,0.809429431,Micro,305.6292985
86,26.40369544,3.431076806,Macro,562.2976371
81,27.33577511,5.263650376,Mega,421.0927846
34,14.99603995,1.984357576,Micro,317.4557318
78,20.62100212,1.426906349,Macro,466.8306602
79,17.94459692,2.623383499,Macro,525.9556441
66,15.01433754,3.656985086,Micro,366.0704237
55,10.11533608,2.92221083,Mega,434.2671534
65,24.69295619,1.758171533,Mega,452.356975
94,27.47401916,5.880689586,Macro,478.8243875
22,2.361074628,3.343804334,Nano,245.9848694
94,33.41641605,4.995088425,Macro,496.0323055
47,11.1915046,1.468351074,Mega,388.1215487
42,14.64938056,0.651575128,Mega,427.7093927
20,2.388284572,0.593664839,Nano,250.2560087
12,7.525871114,4.351137632,Nano,258.1884423
60,15.56981304,0.539963086,Micro,374.6613283
48,15.19533858,0.735757833,Micro,322.0410485
73,20.36512667,4.010355503,Macro,517.0508856
41,11.74088996,1.639608836,Micro,313.4718882
88,31.02302738,7.352545034,Macro,525.7442181
73,21.29185882,4.094001423,Mega,451.0469854
99,33.28287172,5.603827495,Macro,581.4051508
30,6.374571472,2.643270095,Nano,265.1452038
23,3.510261265,1.060978149,Nano,263.2814998
18,11.60578187,1.587599101,Nano,262.2332868
37,16.85298144,3.91916677,Nano,294.7121258
34,6.288521566,0.784940388,Micro,345.8685959
89,34.52637823,7.837740232,Macro,594.663977
15,12.09400595,1.192826643,Nano,278.7498107
24,5.117508649,2.209701443,Nano,157.4914875
89,26.90236509,3.092274781,Macro,476.1793006
89,31.37888985,3.74603739,Macro,498.8455454
65,29.06907952,3.380965049,Mega,382.4953577
11,3.335733398,1.314762104,Nano,171.1385802
83,19.35093165,0.759754583,Macro,493.4094384
37,6.128436597,1.455540155,Micro,312.8795518
50,6.744746854,1.282871587,Micro,350.2693149
75,21.56510793,6.507939785,Mega,424.7347434
51,16.94974752,1.348300822,Micro,341.379661
51,16.74509293,1.373291629,Micro,378.8351101
75,20.62311544,6.519578952,Mega,412.9086115
53,19.04450325,2.715095722,Mega,443.0963629
50,17.478614,6.264962348,Mega,407.1435277
89,20.86981195,7.882758146,Macro,586.4507685
85,24.48397916,5.918985615,Macro,472.9095928
27,14.12523976,0.417048422,Nano,236.7711042
70,23.21694607,4.202648436,Macro,497.6595321
18,5.104034315,2.428498516,Nano,220.7367005
32,11.95566454,3.206331913,Nano,271.5741065
52,17.29692445,1.341983961,Micro,378.3021132
99,26.53623007,3.80369576,Macro,495.4607438
35,15.93153303,4.551268618,Nano,291.8161467
90,26.32104188,4.477032317,Macro,597.6465583
10,8.939084838,1.008130201,Nano,235.0108889
97,23.98940195,4.887500214,Macro,543.2225875
16,6.856474267,0.635842754,Nano,146.1227887
64,22.35807756,2.546508726,Mega,418.8368967
58,14.75741985,1.887767552,Mega,442.2764504
83,32.19193052,4.530124006,Macro,529.5533036
82,31.60769079,3.952448108,Macro,464.8252065
72,33.19821998,2.388289664,Mega,434.281367
44,16.48492471,1.282186653,Mega,415.7654162
100,33.15180841,5.473668013,Macro,536.736978
25,15.66067741,4.894260232,Micro,335.944688
39,9.574084012,2.508975852,Micro,352.0613133
80,31.55506543,5.829251423,Macro,561.1572124
62,20.46892895,5.018036257,Micro,311.7913367
99,33.43132208,3.017408356,Macro,590.9925611
13,4.074671666,2.969846102,Micro,321.207649
28,3.306779995,2.690659024,Nano,266.995815
62,24.37251496,4.798782837,Micro,378.2008603
82,25.84421495,5.576685984,Macro,574.7387822
97,23.10529962,5.386107526,Macro,618.6755591
22,13.32653424,3.470841069,Nano,297.8393902
69,24.57404491,8.260131069,Micro,376.7849766
49,11.1856596,1.117540683,Micro,326.7045199
42,9.080773683,3.203523671,Nano,278.2334152
47,14.59516994,0.573235814,Micro,377.8876011
42,6.180146182,1.886427524,Micro,359.9831863
27,5.345458831,1.836594068,Micro,325.6864654
46,12.56388433,5.640950375,Mega,458.9422846
62,16.44434995,7.48999682,Micro,356.4208016
48,10.35936844,3.609029513,Mega,442.0382295
55,13.23675142,0.603918273,Mega,412.6878974
34,8.203175712,6.045596308,Micro,322.5314433
40,9.100429136,2.705529895,Nano,284.1984606
92,30.42745318,7.71672421,Macro,535.6673785
87,26.99627762,1.866030869,Mega,460.317971
28,2.208500547,1.329471082,Nano,275.9462647
25,13.96921225,5.209408375,Nano,195.5756938
15,7.650640038,3.483067269,Nano,238.4015274
98,32.98528869,3.891731352,Macro,570.4189363
63,18.07295181,4.072741693,Macro,505.2255759
65,18.18146552,2.970729615,Micro,375.8943336
59,13.99472911,5.248399204,Mega,385.4276807
98,32.21629028,5.011827563,Macro,489.8105254
96,28.69482119,1.184927259,Macro,561.6919822
85,29.57319313,5.647527894,Mega,446.9570344
78,35.56822382,2.832450089,Mega,424.0828003
34,1.383724862,1.830701441,Micro,367.2153105
13,1.132159663,2.182918919,Micro,336.0617877
58,21.45827878,4.237901938,Mega,395.1157813
60,23.52912897,2.915714279,Micro,330.1990456
67,24.34232653,3.136783252,Micro,370.6290053
11,5.561586305,3.530209276,Micro,330.9748258
85,32.78584244,3.253216367,Macro,567.9291303
70,20.27098613,3.989554606,Mega,415.4550756
79,20.6830343,2.820506276,Macro,537.5759274
37,7.770454122,1.797070674,Micro,343.8850056
33,23.17995162,4.492850796,Micro,354.7534517
85,31.13707294,7.574485845,Macro,547.0847187
14,3.492288507,1.662926385,Nano,264.8430994
70,24.90507404,2.458070702,Mega,396.9614716
88,21.33298526,8.327309347,Macro,498.5108392
37,2.321754718,1.76389766,Nano,275.477475
43,9.726736048,0.337998227,Micro,316.5920371
63,16.10084562,3.055372489,Mega,420.5882989
54,13.81708859,2.491412135,Nano,284.2603408
26,10.81384681,2.310877745,Micro,304.5668111
24,8.822604644,0.388314589,Micro,306.9167766
18,10.65529469,1.368274421,Mega,386.3611163
70,23.98839121,3.972950181,Mega,439.323422
49,21.03218038,5.087016957,Mega,380.3902598
95,25.54636769,1.963490079,Macro,530.2365434
64,20.71221941,5.464031097,Mega,433.6936799
71,21.49219873,5.969253678,Macro,506.7165004
35,3.231076691,0.850271175,Micro,354.4378427
74,26.87738758,3.516430061,Mega,422.0701781
68,18.70863089,1.950714199,Macro,472.1508311
18,9.71688467,1.20773669,Nano,240.8631035
77,31.6532001,7.776978403,Mega,455.5559884
97,30.20004802,6.142585504,Macro,613.7150381
23,9.64461029,2.980151081,Nano,218.2103662
61,18.08794359,3.124233649,Mega,408.8625523
70,21.43851856,5.708104984,Mega,445.8138747
60,24.1929876,8.82769045,Mega,422.9830224
25,10.25499766,1.748859254,Nano,211.8978285
44,24.63088911,0.35714192,Mega,389.6292648
74,25.85526144,5.046778104,Mega,446.0433408
49,18.60629352,5.167471593,Mega,463.6066167
22,12.20577282,0.209628861,Micro,347.4135935
10,8.830077727,4.003304387,Nano,235.664686
45,12.6218375,0.618199397,Micro,351.0587127
53,24.63674178,3.396340616,Mega,423.3187858
30,19.17715593,3.393101262,Nano,276.6273282
100,33.56740156,6.740516964,Macro,521.8309285
37,11.56440578,3.196670639,Nano,285.9624117
92,30.33052366,6.592402221,Macro,493.0975193
72,28.04013276,5.704482227,Mega,395.3305575
89,29.19640099,5.766582735,Mega,406.5168647
92,31.62614758,2.225636163,Macro,514.409069
83,23.07633733,0.831079356,Macro,538.585375
55,14.18862454,4.034137594,Mega,414.7889078
84,33.49221879,9.638966346,Macro,532.0612834
61,24.66064552,3.371495534,Macro,480.2281202
51,11.85768831,0.976363129,Mega,425.614289
73,23.01551995,2.959907987,Mega,434.7081248
79,21.06477438,7.17742182,Mega,400.8984219
49,24.35904434,3.797367287,Mega,403.9656747
14,3.443825411,0.082932606,Micro,324.0631878
53,15.46760824,3.337645908,Macro,468.6428841
48,20.83411647,0.539190245,Micro,356.1343273
38,19.20198497,2.827452097,Nano,286.0894601
65,18.05932459,1.510221039,Mega,451.930029
69,18.66741369,4.807658808,Micro,361.8452798
37,16.22896033,1.856518043,Nano,301.2877367
83,30.02002826,6.922303959,Macro,512.8151184
81,32.46276288,7.394593343,Macro,547.1756956
12,4.549974224,0.968120529,Nano,214.6366321
33,13.92505939,3.029450851,Nano,299.9922413
84,23.97771882,4.967358267,Macro,517.6373215
24,5.095979276,2.833283442,Micro,305.8352877
12,3.188129588,1.048343863,Nano,245.237755
33,10.39803735,1.31512554,Nano,245.6540562
76,21.43025018,3.608351353,Macro,517.5662837
86,25.10445361,6.322648609,Macro,521.8468444
24,4.799850688,0.570028459,Nano,298.962281
77,24.14322754,6.439212757,Micro,365.7885418
43,12.84212842,2.593697318,Mega,413.5620211
24,3.426021221,0.00317676,Nano,279.7844984
53,15.73860438,4.224996581,Micro,363.3431318
62,30.09534582,8.267241169,Mega,413.9001348
24,12.90902808,4.127052774,Nano,233.0460245
62,29.01072891,3.913406431,Micro,379.7227752
50,11.75894464,0.697241088,Micro,354.2927462
66,30.51105176,2.625733254,Macro,471.3939122
57,16.9661789,4.938305555,Micro,378.5097574
85,29.50102223,2.518222112,Macro,501.1702698
62,26.56556136,2.245302708,Mega,452.0772434
55,14.65663336,3.817979653,Micro,309.2202672
50,23.18930833,2.019916653,Micro,315.5660773
28,15.02799004,2.260928448,Mega,397.5358629
40,8.398906234,1.465690951,Micro,347.6616789
18,10.61128089,2.088636201,Nano,250.1292911
93,25.48811975,2.778442938,Macro,577.7892487
14,6.082044887,1.15443211,Nano,290.3995104
24,5.369133391,0.821603124,Nano,267.0950588
16,2.075971434,1.435038997,Nano,223.8845825
90,25.15940757,2.74330655,Macro,609.1822522
62,11.56312736,1.926692956,Micro,349.6725494
65,25.28510272,12.05474882,Micro,361.7198291
75,21.53695515,1.232423551,Macro,500.0240977
50,24.2342799,3.802225298,Nano,299.9998942
21,1.505943316,2.438904189,Micro,336.4025539
24,12.87917212,0.569848093,Nano,289.1844599
35,16.29976047,0.058387425,Micro,323.2475697
66,18.92735337,7.016310108,Macro,472.0184901
78,29.99020666,4.661344669,Macro,515.4693561
42,25.04344301,7.954162784,Mega,433.3415244
37,18.11528843,3.862596413,Micro,322.799611
51,11.93587139,1.614925811,Mega,439.4442592
82,22.56523143,2.541684877,Mega,436.9442914
30,8.321674582,0.139613948,Nano,243.7468974
63,15.49398588,0.383257582,Mega,397.0130921
58,15.69086872,3.143849286,Micro,368.7986946
50,22.72817663,3.794120277,Mega,380.6025167
56,18.89275737,6.418796387,Micro,350.1017836
79,23.39125587,5.083688528,Macro,516.4161248
80,29.34018613,7.067678233,Macro,510.4214595
87,33.30849773,7.820146668,Macro,631.4260673
66,23.34851007,1.951877827,Mega,401.7745816
74,17.41828715,0.483527663,Mega,381.8508272
80,27.72147524,6.86624796,Macro,481.1476452
46,15.55341525,1.648887001,Nano,274.8044402
50,11.36398701,2.32129586,Micro,329.0434431
38,12.60091687,2.97134281,Micro,362.3238844
49,15.75874251,1.621958375,Micro,326.1283693
66,18.19837817,6.138034353,Mega,381.5855404
71,26.23145593,3.893304561,Mega,393.6878755
77,25.66988236,2.14056622,Macro,483.2581914
53,19.93695574,5.788043334,Micro,307.9005868
59,24.11862064,4.750725408,Mega,423.4541541
55,20.873105,2.839873992,Mega,403.761166
25,15.28573168,0.430381993,Nano,188.622451
28,7.273574298,2.962681744,Nano,281.1857346
98,31.36391464,5.657550436,Macro,509.8761254
43,17.43919472,2.697972086,Mega,399.213105
60,11.36731934,0.820350637,Mega,438.1032211
55,20.1870126,5.001959098,Mega,445.4318287
33,13.38002348,5.391596379,Micro,328.9217719
12,2.689973086,1.873918167,Nano,198.6924922
28,5.313706473,2.473598787,Mega,407.0351441
95,33.32069261,3.488541517,Macro,493.9757308
96,24.60359711,4.14617113,Macro,486.0842735
13,1.430684248,1.661340041,Micro,304.1160711
87,27.73488768,3.636000569,Macro,496.7521803
35,5.392624287,0.020639976,Micro,306.1320538
42,9.381876981,3.464095033,Micro,333.4731547
83,28.40915338,4.085216067,Macro,570.9683588
15,4.649777313,2.389716886,Nano,180.4409742
21,15.22178197,2.481028664,Nano,281.7821908
31,6.751330815,0.436407096,Micro,302.8902779
58,20.06195686,2.818226959,Micro,303.8212791
84,27.30421498,6.617741832,Macro,512.6933017
13,6.34576237,3.579855416,Nano,249.1526655
92,35.31185933,5.238633498,Macro,522.3248763
100,30.43535718,5.012795155,Macro,590.2957407
32,9.634628021,4.311247152,Micro,330.4744887
63,17.25010011,0.87748155,Micro,334.8706856
66,15.81007671,0.495169721,Macro,489.8005376
72,17.98193992,1.675082402,Mega,402.965587
85,24.18110445,2.542531154,Macro,502.4898178
96,32.94845025,7.862944073,Macro,589.1310584
53,23.78936741,2.363466948,Micro,317.4519624
42,16.58242049,2.233249823,Micro,377.4353572
15,8.592102996,4.880310779,Micro,324.4219561
49,23.08245994,5.745417559,Micro,369.4998479
55,11.31363936,1.457213766,Micro,336.5825802
13,5.358821718,3.103557138,Nano,222.8346313
29,6.059626048,2.206644363,Nano,298.316772
31,7.985636206,0.789064,Nano,282.9572519
42,3.554830199,0.175409196,Nano,280.3005322
28,10.82316525,0.023109357,Nano,246.0393782
95,30.89825295,4.79585416,Macro,559.3470097
46,10.58168047,1.401502174,Nano,266.6908724
15,9.809647258,2.175099221,Nano,253.3065612
60,31.9179502,1.642863312,Mega,394.7609377
61,20.73115242,2.60083973,Mega,450.5183084
65,26.21705634,5.481302028,Mega,425.8108191
80,32.53584218,4.741996361,Macro,483.8813288
99,34.51295267,4.817666841,Macro,531.3828511
97,32.36994086,5.285901611,Macro,514.1365482
16,14.11605382,2.421047312,Nano,137.7327624
16,5.33194285,0.326301556,Nano,183.3117848
61,21.48782482,3.771891615,Mega,440.1454628
15,1.768192165,2.568925254,Micro,315.5982803
36,15.54358234,4.829662566,Micro,375.204353
35,14.57976711,3.274513943,Nano,262.0496528
26,2.208687393,0.194148665,Micro,364.4293261
37,12.26220119,0.43813494,Mega,391.1093541
34,20.27248327,4.340842223,Micro,341.1830757
74,20.42705084,6.319060522,Mega,433.1496267
44,0.132417912,0.091141363,Micro,302.0165285
85,30.88592551,2.762634911,Mega,462.7325119
40,23.49000867,5.241414394,Micro,353.27482
15,11.35623505,0.85939064,Nano,217.849422
18,7.022067609,0.289604731,Nano,175.0651235
76,24.64889821,7.130115956,Macro,467.0078672
15,8.437407682,1.40599815,Nano,263.7861714
61,15.32217522,4.379749933,Mega,418.5488511
64,20.9722448,2.587763209,Mega,406.9506121
19,7.726151916,2.074506079,Micro,339.3749116
94,30.74081606,1.325993613,Macro,566.311285
21,17.91700078,4.655722638,Nano,207.5470879
31,6.168740958,1.04364922,Micro,339.7643661
58,20.50277946,2.798563099,Micro,369.8712865
81,26.67272207,4.564258578,Macro,474.9336661
60,22.60144502,6.898288302,Macro,473.219128
79,33.57670036,2.990845572,Macro,480.4219465
15,0.233438486,0.44392485,Nano,299.9680513
26,14.81694261,5.930061418,Nano,259.0123686
78,27.18067734,3.462775387,Mega,420.8711524
47,17.54913506,3.5932496,Micro,332.2330054
74,22.33691421,3.305106634,Macro,486.7473379
63,20.77468172,6.259153285,Micro,353.139836
13,4.418317603,0.015489152,Nano,246.4414405
37,13.37330873,0.38920132,Micro,377.841275
63,21.40157977,2.332838624,Mega,414.9236261
29,4.650729125,2.501837104,Nano,296.1475443
74,19.41571685,2.783297563,Macro,495.3084701
97,39.72720142,5.700071103,Macro,530.0780376
74,26.3268719,0.204875336,Macro,507.1790019
58,22.8094174,6.16708512,Micro,376.5644381
96,32.57632596,4.849638451,Macro,645.9537547
28,12.99050602,3.381622724,Nano,212.7421713
58,21.59094563,5.880669368,Mega,429.7111828
93,37.70803265,6.43094939,Macro,535.5288301
58,16.21319014,1.808076507,Mega,395.9877343
98,26.8474977,0.555850618,Macro,524.1825286
44,11.82249558,1.840562767,Micro,338.9433177
29,10.93594964,3.063813087,Nano,279.2700041
58,19.60865788,2.15523984,Mega,463.7676234
52,20.82910512,3.906481634,Micro,368.9637584
79,20.47557359,4.375098213,Macro,476.0192766
53,16.56332672,3.969570171,Mega,383.1557656
36,12.46065694,1.91697969,Nano,283.1766893
83,30.59480726,4.644486108,Macro,468.8259733
89,36.89091987,10.29764311,Macro,680.5254131
63,19.28371879,0.481806199,Mega,461.0793861
90,40.24815246,2.29177786,Macro,500.8083756
84,23.87481826,4.140342969,Macro,464.2418421
24,9.255560345,3.540823973,Micro,309.3242527
59,18.73693928,4.166428183,Mega,431.4198116
50,11.10971142,3.949362396,Micro,315.021986
42,6.888967892,1.847115421,Micro,340.854529
57,24.12221974,5.012811682,Mega,443.1289445
35,5.785759307,3.368526918,Micro,360.6084153
14,10.43400455,2.627862541,Micro,349.9085215
39,14.37856572,0.241241209,Micro,357.6671982
29,0.969179242,1.101270316,Nano,262.6017704
30,10.30888202,1.221518819,Micro,316.1329623
52,23.99344773,0.519212296,Micro,378.352283
16,12.25135762,1.463118167,Micro,311.5001163
76,26.19267329,4.127600897,Macro,520.0737549
82,25.14587476,2.923125392,Macro,482.9952937
32,8.459387308,0.474236007,Micro,310.5771305
28,17.01736977,3.049292563,Nano,287.4298821
75,26.68858037,7.527451339,Mega,389.2231834
12,12.84827976,2.810375342,Nano,246.8207545
99,33.87824351,8.091610987,Macro,485.5470331
82,31.74991035,4.827938725,Mega,451.7773843
77,29.76975537,2.856585742,Mega,456.2503666
78,34.10820913,5.137124807,Macro,469.3225677
44,10.24267885,0.468675155,Mega,409.4948325
98,34.76307368,3.207630038,Macro,516.4460161
66,29.203523,7.078862302,Mega,404.8843581
59,15.35208505,0.201442064,Mega,411.7291872
58,11.7731273,0.101324028,Micro,322.4038497
45,16.6104103,0.00097659,Nano,284.2686049
21,0.220835039,2.792110085,Nano,226.2560676
77,27.59973089,5.084562862,Mega,396.1703223
28,15.98710355,0.831085792,Micro,315.4133353
78,24.89028294,3.531093274,Mega,455.4372092
38,12.25305035,2.427705252,Mega,381.7167629
90,20.40428624,2.217787717,Mega,460.8058669
10,5.825167051,0.105714735,Nano,290.3741087
98,33.5556744,5.401715328,Macro,590.3160275
95,37.64117276,4.268640845,Macro,521.6406639
26,6.632048133,1.415371282,Nano,298.1770542
43,7.883957008,2.098133635,Micro,310.6417596
78,29.7134494,5.312680855,Macro,491.1807973
92,27.8684782,2.766438696,Mega,449.2760678
65,15.60966355,6.728207899,Mega,434.4166923
89,36.77792785,3.933795213,Macro,489.0461659
20,11.75733151,3.733754349,Nano,260.7779217
61,24.02670153,4.468540014,Mega,407.0299125
25,11.50047978,0.639035727,Mega,395.148201
74,20.71704181,3.564433801,Mega,448.6267914
30,21.09502383,7.972159086,Nano,242.1273843
88,25.79314124,3.094833521,Mega,452.0122638
50,19.1665659,4.879307621,Micro,363.870833
83,23.77898268,2.930681192,Macro,552.4437925
75,25.70465202,5.893578362,Mega,452.8218773
58,19.31265786,7.152376619,Mega,392.6857531
19,7.95837325,2.432539852,Nano,259.8427384
17,10.62493206,5.604877885,Nano,263.5582279
17,7.759342529,1.962255801,Nano,221.726705
30,9.820597494,3.39200924,Nano,279.8960326
40,13.56691537,3.323877768,Micro,376.0774384
11,3.781891222,1.888196109,Nano,169.9281163
60,27.28676842,4.912130766,Mega,393.0033861
